sequence,mean,worst,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,prob_catastrophic,prob_degraded,prob_shortage,viol_catastrophic,viol_degraded,viol_shortage,violation_score,feasible
reboot_C|reboot_B|reboot_C|reboot_C|reboot_C|reboot_C,284.125,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,333.9657625950557,401.99375109610145,472.3947788417694,516.0,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_C|reboot_C|reboot_C|reboot_D,262.25,481.0,481.0,481.00000000000006,481.0,481.0,481.0,481.0,481.0,481.0,307.86550798119487,370.7517764994164,437.78579571363434,481.0,0.375,0.5,0.375,0.3,0.2,0.07500000000000001,792500.0,False
reboot_C|reboot_B|reboot_C|reboot_C|reboot_D|noop,271.25,475.0,475.0,475.0,475.0,475.0,475.0,475.0,440.0,457.5,306.66252574132636,358.4224725597425,420.6372549019607,461.875,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_C|reboot_C|reboot_D|reboot_A,238.5,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,270.78018397722,316.1446177912379,365.9800501595987,396.0,0.375,0.5,0.25,0.3,0.2,0.0,740000.0,False
reboot_C|reboot_B|reboot_C|reboot_C|reboot_D|reboot_B,242.875,446.0,446.0,446.0,446.0,446.0,446.0,446.0,396.0,421.0,274.66372922377695,322.44636113994136,382.6421568627451,427.25,0.375,0.5,0.5,0.3,0.2,0.2,880000.0,False
reboot_C|reboot_B|reboot_C|reboot_C|reboot_D|reboot_C,240.375,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,282.34039266774766,340.6773832140919,403.875056999544,446.0,0.375,0.5,0.375,0.3,0.2,0.07500000000000001,792500.0,False
reboot_C|reboot_B|reboot_C|reboot_C|reboot_D|reboot_D,277.25,481.0,481.0,481.00000000000006,481.0,481.0,481.0,481.0,446.0,463.5,312.66252574132636,364.4224725597426,426.63725490196083,467.875,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_C|reboot_D|noop|noop,289.625,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,384.0,444.0,320.8591317654502,367.8083525021667,425.94653442772466,459.00000000000006,0.5,0.625,1.0,0.425,0.325,0.7,1567500.0,False
reboot_C|reboot_B|reboot_C|reboot_D|noop|reboot_A,265.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,355.0,397.5,292.541353231351,332.7274227689903,380.9906520747834,408.125,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_C|reboot_D|noop|reboot_B,260.625,475.0,475.0,475.0,475.0,475.0,475.0,475.0,340.0,407.5,292.3574792061854,337.2738333166039,391.436958504332,424.375,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_C|reboot_D|noop|reboot_C,265.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,355.0,415.0,293.8852088264821,337.6834216680628,395.05015959872316,430.0,0.5,0.5,0.75,0.425,0.2,0.45,1305000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|noop|reboot_D,254.375,475.0,475.0,475.0,475.0,475.0,475.0,475.0,355.0,415.0,285.50594571896465,330.61751988742157,388.1002051983584,430.0,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_A|noop,217.5,320.0,320.0,320.0,320.0,320.0,320.0,320.0,305.0,312.5,239.788330560815,270.37130446071245,301.4968080255358,314.375,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_A|reboot_A,223.5,326.0,326.0,326.0,326.0,326.0,326.0,326.0,311.0,318.5,245.788330560815,276.37130446071245,307.4968080255358,320.375,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_A|reboot_B,186.625,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,205.07518540790903,231.62938131928738,260.3256953944368,276.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_C|reboot_D|reboot_A|reboot_C,199.75,311.0,311.0,311.0,311.0,311.0,311.0,311.0,291.0,301.0,221.4991734406264,251.50674752007686,285.0275877792977,303.5,0.0,0.375,0.5,0.0,0.07500000000000001,0.2,192500.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_A|reboot_D,186.625,311.0,311.0,311.0,311.0,311.0,311.0,311.0,291.0,301.0,206.2654256719878,236.24172739112163,274.5345417236662,303.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_C|reboot_D|reboot_B|noop,230.625,440.0,440.0,440.0,440.0,440.0,440.0,440.0,340.0,390.0,261.46917486158833,306.1548574648981,363.11103511171905,402.5,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_B|reboot_A,204.125,361.0,361.0,361.0,361.0,361.0,361.0,361.0,311.0,336.0,228.9781973246159,265.2883324257891,310.83185134518925,342.25,0.0,0.375,0.25,0.0,0.07500000000000001,0.0,52500.00000000001,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_B|reboot_B,236.625,446.0,446.0,446.0,446.0,446.0,446.0,446.0,346.0,396.0,267.46917486158833,312.1548574648981,369.11103511171905,408.5,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_B|reboot_C,208.5,411.0,411.0,411.0,411.0,411.0,411.0,411.0,311.0,361.0,235.59418733409495,276.75378267821975,333.11012311901504,373.5,0.0,0.375,0.25,0.0,0.07500000000000001,0.0,52500.00000000001,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_B|reboot_D,212.875,411.0,411.0,411.0,411.0,411.0,411.0,411.0,281.0,346.0,240.01189417392618,279.0788614241896,329.4644322845417,362.25,0.0,0.375,0.5,0.0,0.07500000000000001,0.2,192500.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_C|noop,213.125,440.0,440.0,440.0,440.0,440.0,440.0,440.0,340.0,390.0,251.02225842264104,304.65535106583474,366.9887140902873,402.5,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_C|reboot_A,195.375,361.0,361.0,361.0,361.0,361.0,361.0,361.0,311.0,336.0,226.54193794754886,269.28398242374,316.05414956680346,342.25,0.0,0.375,0.5,0.0,0.07500000000000001,0.2,192500.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_C|reboot_B,186.625,411.0,411.0,411.0,411.0,411.0,411.0,411.0,311.0,361.0,220.77508493726998,270.9985089245237,332.83994528043775,373.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_C|reboot_D|reboot_C|reboot_C,219.125,446.0,446.0,446.0,446.0,446.0,446.0,446.0,346.0,396.0,257.022258422641,310.65535106583485,372.98871409028726,408.5,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_C|reboot_D,186.625,411.0,411.0,411.0,411.0,411.0,411.0,411.0,291.0,351.0,220.53436181455447,270.0887309553319,330.3205654354765,366.0,0.0,0.375,0.25,0.0,0.07500000000000001,0.0,52500.00000000001,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_D|noop,254.375,475.0,475.0,475.0,475.0,475.0,475.0,475.0,355.0,415.0,285.50594571896465,330.61751988742157,388.1002051983584,430.0,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_D|reboot_A,234.125,446.0,446.0,446.0,446.0,446.0,446.0,446.0,326.0,386.0,261.68793222437046,303.21175774790976,359.1680346557227,401.0,0.375,0.375,0.375,0.3,0.07500000000000001,0.07500000000000001,705000.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_D|reboot_B,242.875,446.0,446.0,446.0,446.0,446.0,446.0,446.0,326.0,386.0,272.21030427110884,314.40599028716736,366.4611263109895,401.0,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_D|reboot_C,238.5,446.0,446.0,446.0,446.0,446.0,446.0,446.0,326.0,386.0,266.46670589758537,307.92749806327765,362.1781805745553,401.0,0.375,0.5,0.375,0.3,0.2,0.07500000000000001,792500.0,False
reboot_C|reboot_B|reboot_C|reboot_D|reboot_D|reboot_D,260.375,481.0,481.0,481.00000000000006,481.0,481.0,481.0,481.0,361.0,421.0,291.50594571896465,336.61751988742157,394.10020519835837,436.0,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_D|noop|noop|noop,344.875,518.0,518.0,518.0,518.0,518.0,518.0,518.0,483.0,500.5,378.36131456881304,425.92090384583435,477.6295029639764,504.875,0.5,0.75,1.0,0.425,0.45,0.7,1655000.0,False
reboot_C|reboot_B|reboot_D|noop|noop|reboot_A,324.625,489.0,489.0,488.99999999999994,489.0,489.00000000000006,489.0,489.00000000000006,454.0,471.5,354.5433010742189,398.5151417063224,448.69733242134066,475.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_C|reboot_B|reboot_D|noop|noop|reboot_B,324.625,489.0,489.0,488.99999999999994,489.0,489.00000000000006,489.0,489.00000000000006,454.0,471.5,357.3719716306933,402.41606024284846,449.97412220702233,475.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_C|reboot_B|reboot_D|noop|noop|reboot_C,324.625,489.0,489.0,488.99999999999994,489.0,489.00000000000006,489.0,489.00000000000006,454.0,471.5,354.5433010742189,398.5151417063224,448.69733242134066,475.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_C|reboot_B|reboot_D|noop|noop|reboot_D,324.625,489.0,489.0,488.99999999999994,489.0,489.00000000000006,489.0,489.00000000000006,454.0,471.5,357.3719716306933,402.41606024284846,449.97412220702233,475.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_A|noop,289.625,419.0,419.0,419.00000000000006,419.0,419.00000000000006,419.0,419.00000000000006,384.0,401.5,312.9752422544418,347.97461871268746,387.84233926128593,405.87500000000006,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_A|reboot_A,295.625,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,318.97524225444187,353.97461871268746,393.8423392612859,411.875,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_A|reboot_B,267.5,390.0,390.0,390.0,390.0,390.0,390.0,390.0,355.0,372.5,289.7325971602795,321.84686851899335,357.97081623347015,376.875,0.5,0.625,0.375,0.425,0.325,0.07500000000000001,1130000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_A|reboot_C,267.5,390.0,390.0,390.0,390.0,390.0,390.0,390.0,355.0,372.5,288.4752363939649,319.6933164185208,357.01322389420886,376.875,0.5,0.5,0.625,0.425,0.2,0.325,1217500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_A|reboot_D,273.75,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,297.66486981184016,332.18200193410667,369.7668718650251,390.0,0.5,0.625,0.5,0.425,0.325,0.2,1217500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_B|noop,280.875,454.0,454.0,454.0,454.0,454.00000000000006,454.0,454.00000000000006,419.0,436.5,315.64670729212565,360.0273380490867,406.17909256725954,440.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_B|reboot_A,258.75,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,289.6408343492035,330.20786730004716,375.4132466940265,411.875,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_B|reboot_B,286.875,460.0,460.0,460.00000000000006,460.0,460.0,460.0,460.0,425.0,442.5,321.64670729212565,366.0273380490868,412.17909256725954,446.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_B|reboot_C,258.75,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,289.6408343492035,330.20786730004716,375.4132466940265,411.875,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_B|reboot_D,269.375,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,302.6503891281653,344.550188917256,385.2707478340174,411.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_C|noop,289.625,454.0,454.0,454.0,454.0,454.00000000000006,454.0,454.00000000000006,384.0,419.0,313.7886120533406,351.2770373640861,399.0142498860009,427.75000000000006,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_C|reboot_A,267.5,425.0,425.0,425.0,425.0,425.0,425.0,425.0,355.0,390.0,289.28860619286377,322.9957350699194,368.18513451892386,398.75,0.5,0.5,0.625,0.425,0.2,0.325,1217500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_C|reboot_B,267.5,425.0,425.0,425.0,425.0,425.0,425.0,425.0,355.0,390.0,290.54596695917826,325.149287170392,369.14272685818514,398.75,0.5,0.625,0.375,0.425,0.325,0.07500000000000001,1130000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_C|reboot_C,295.625,460.0,460.0,460.00000000000006,460.0,460.0,460.0,460.0,390.0,425.0,319.7886120533406,357.2770373640861,405.01424988600087,433.75,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_C|reboot_D,273.75,425.0,425.0,425.0,425.0,425.0,425.0,425.0,355.0,390.0,298.0569741459868,333.8923091394196,376.5298677610579,398.75,0.5,0.625,0.5,0.425,0.325,0.2,1217500.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_D|noop,259.625,454.0,454.0,454.0,454.0,454.00000000000006,454.0,454.00000000000006,419.0,436.5,301.54037998864806,358.4013261091137,414.22514819881445,440.87500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_D|reboot_A,243.75,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,281.44012537478727,333.15935151242866,385.6161650706795,411.875,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_D|reboot_B,248.125,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,286.8148707519658,338.98266233384436,388.80813953488376,411.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_D|reboot_C,243.75,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,281.44012537478727,333.15935151242866,385.6161650706795,411.875,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
reboot_C|reboot_B|reboot_D|noop|reboot_D|reboot_D,265.625,460.0,460.0,460.00000000000006,460.0,460.0,460.0,460.0,425.0,442.5,307.54037998864806,364.4013261091137,420.2251481988144,446.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|noop|noop,268.375,419.0,419.0,419.00000000000006,419.0,419.00000000000006,419.0,419.00000000000006,384.0,401.5,292.1683076862487,328.83276462547735,375.86730506155953,405.87500000000006,0.5,0.5,1.0,0.425,0.2,0.7,1480000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|noop|reboot_A,228.75,390.0,390.0,390.0,390.0,390.0,390.0,390.0,355.0,372.5,257.18670791425814,298.39676621829517,346.6883264933881,376.875,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|noop|reboot_B,243.75,390.0,390.0,390.0,390.0,390.0,390.0,390.0,320.0,355.0,263.928684462451,295.868327762033,338.312813497492,363.75,0.5,0.375,0.75,0.425,0.07500000000000001,0.45,1217500.0,False
reboot_C|reboot_B|reboot_D|reboot_A|noop|reboot_C,239.375,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,262.0723525036317,294.7275702390587,331.8051755585955,355.0,0.5,0.375,0.75,0.425,0.07500000000000001,0.45,1217500.0,False
reboot_C|reboot_B|reboot_D|reboot_A|noop|reboot_D,243.75,390.0,390.0,390.0,390.0,390.0,390.0,390.0,355.0,372.5,264.3499499272031,297.4604392081187,342.7217282261742,376.875,0.5,0.375,0.75,0.425,0.07500000000000001,0.45,1217500.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_A|noop,228.75,390.0,390.0,390.0,390.0,390.0,390.0,390.0,355.0,372.5,257.18670791425814,298.39676621829517,346.6883264933881,376.875,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_A|reboot_A,234.75,396.0,396.0,396.0,396.0,396.0,396.0,396.0,361.0,378.5,263.18670791425814,304.39676621829517,352.68832649338805,382.875,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_A|reboot_B,212.875,361.0,361.0,361.0,361.0,361.0,361.0,361.0,326.0,343.5,237.08645330039727,273.1547916216102,318.07934336525307,347.875,0.375,0.375,0.375,0.3,0.07500000000000001,0.07500000000000001,705000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_A|reboot_C,217.25,361.0,361.0,361.0,361.0,361.0,361.0,361.0,326.0,343.5,242.46119867757585,278.97810244302593,321.27131782945736,347.875,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_A|reboot_D,212.875,361.0,361.0,361.0,361.0,361.0,361.0,361.0,326.0,343.5,237.08645330039727,273.1547916216102,318.07934336525307,347.875,0.375,0.375,0.375,0.3,0.07500000000000001,0.07500000000000001,705000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_B|noop,200.625,355.0,355.0,355.0,355.0,355.0,355.0,355.0,270.0,312.5,222.99113902722098,254.2391574265093,293.9979480164159,323.125,0.375,0.25,0.625,0.3,0.0,0.325,827500.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_B|reboot_A,169.75,326.0,326.0,326.0,326.0,326.0,326.0,326.0,241.0,283.5,190.58001573085534,222.06406148151848,264.2409940720474,294.125,0.0,0.125,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_D|reboot_A|reboot_B|reboot_B,206.625,361.0,361.0,361.0,361.0,361.0,361.0,361.0,276.0,318.5,228.99113902722092,260.2391574265093,299.9979480164159,329.125,0.375,0.25,0.625,0.3,0.0,0.325,827500.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_B|reboot_C,169.75,276.0,276.0,276.0,276.0,276.0,276.0,276.0,241.0,258.5,185.91771594017706,209.2844860155742,239.85601915184682,262.875,0.0,0.125,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_D|reboot_A|reboot_B|reboot_D,182.875,326.0,326.0,326.0,326.0,326.0,326.0,326.0,211.0,268.5,201.33753021641547,226.53556744225907,259.20394436844504,282.875,0.0,0.125,0.5,0.0,0.0,0.2,140000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_C|noop,209.375,320.0,320.0,320.0,320.0,320.0,320.0,320.0,270.0,295.0,227.29433087670324,251.29578403880797,279.63463292293665,301.25,0.375,0.25,0.625,0.3,0.0,0.325,827500.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_C|reboot_A,187.25,291.0,291.0,291.0,291.0,291.0,291.0,291.0,241.0,266.0,205.29849746158882,230.49653115532308,257.609667122663,272.25,0.0,0.125,0.5,0.0,0.0,0.2,140000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_C|reboot_B,182.875,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,194.80335333973082,210.429258999699,227.35544915640676,241.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_D|reboot_A|reboot_C|reboot_C,215.375,326.0,326.0,326.0,326.0,326.0,326.0,326.0,276.0,301.0,233.29433087670324,257.295784038808,285.6346329229366,307.25,0.375,0.25,0.625,0.3,0.0,0.325,827500.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_C|reboot_D,187.25,291.0,291.0,291.0,291.0,291.0,291.0,291.0,226.0,258.5,201.0424728840299,220.584781831694,246.5967852257182,266.625,0.0,0.125,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_D|reboot_A|reboot_D|noop,191.875,355.0,355.0,355.0,355.0,355.0,355.0,355.0,320.0,337.5,219.47530680421443,259.30947375932277,306.7949156406749,341.875,0.375,0.25,0.625,0.3,0.0,0.325,827500.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_D|reboot_A,161.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,291.0,308.5,184.31148689566584,221.29370666486008,272.1314409484724,312.875,0.0,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_D|reboot_A|reboot_D|reboot_B,174.125,326.0,326.0,326.0,326.0,326.0,326.0,326.0,241.0,283.5,196.89875340479256,229.7101350167686,269.2221842225262,294.125,0.0,0.125,0.5,0.0,0.0,0.2,140000.0,False
reboot_C|reboot_B|reboot_D|reboot_A|reboot_D|reboot_C,165.375,291.0,291.0,291.0,291.0,291.0,291.0,291.0,276.0,283.5,186.07052678584466,216.68399555526238,255.2436160510716,285.375,0.0,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_D|reboot_A|reboot_D|reboot_D,197.875,361.0,361.0,361.0,361.0,361.0,361.0,361.0,326.0,343.5,225.47530680421443,265.30947375932277,312.7949156406749,347.875,0.375,0.25,0.625,0.3,0.0,0.325,827500.0,False
reboot_C|reboot_B|reboot_D|reboot_B|noop|noop,277.125,454.0,454.0,454.0,454.0,454.00000000000006,454.0,454.00000000000006,419.0,436.5,310.5935182522435,356.69930056918497,407.49521203830375,440.87500000000006,0.5,0.625,1.0,0.425,0.325,0.7,1567500.0,False
reboot_C|reboot_B|reboot_D|reboot_B|noop|reboot_A,252.5,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,281.09427076564214,320.4344162794477,362.3683310533516,390.0,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_D|reboot_B|noop|reboot_B,237.5,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,277.90507864819904,331.01838802833606,382.05882352941177,411.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_D|reboot_B|noop|reboot_C,252.5,425.0,425.0,425.0,425.0,425.0,425.0,425.0,355.0,390.0,281.4863750997888,322.1447234847606,369.1313269493844,398.75,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_D|reboot_B|noop|reboot_D,248.125,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,282.98870856850357,330.2512450302478,380.04559963520296,411.875,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_A|noop,218.125,355.0,355.0,355.0,355.0,355.0,355.0,355.0,270.0,312.5,238.94892850662322,267.8398413756421,302.27770177838573,323.125,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_A|reboot_A,224.125,361.0,361.0,361.0,361.0,361.0,361.0,361.0,276.0,318.5,244.9489285066232,273.8398413756421,308.27770177838573,329.125,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_A|reboot_B,187.25,326.0,326.0,326.0,326.0,326.0,326.0,326.0,261.0,293.5,215.08683509913598,250.7891978456386,284.70668034655716,301.625,0.0,0.375,0.25,0.0,0.07500000000000001,0.0,52500.00000000001,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_A|reboot_C,191.625,276.0,276.0,276.0,276.0,276.0,276.0,276.0,241.0,258.5,207.14017243555168,227.9592871256452,250.25786593707252,262.875,0.0,0.125,0.5,0.0,0.0,0.2,140000.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_A|reboot_D,191.625,326.0,326.0,326.0,326.0,326.0,326.0,326.0,261.0,293.5,214.61289263250137,246.4305377957861,281.9325125398997,301.625,0.0,0.375,0.25,0.0,0.07500000000000001,0.0,52500.00000000001,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_B|noop,237.5,425.0,425.0,425.0,425.0,425.0,425.0,425.0,390.0,407.5,277.90507864819904,331.01838802833606,382.05882352941177,411.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_B|reboot_A,221.625,396.0,396.0,396.0,396.0,396.0,396.0,396.0,361.0,378.5,257.80482403433825,305.77641343165106,353.44984040127684,382.875,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_B|reboot_B,243.5,431.0,431.0,431.00000000000006,431.0,431.0,431.0,431.0,396.0,413.5,283.9050786481991,337.018388028336,388.05882352941177,417.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_B|reboot_C,221.625,396.0,396.0,396.0,396.0,396.0,396.0,396.0,361.0,378.5,257.80482403433825,305.77641343165106,353.44984040127684,382.875,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_B|reboot_D,226.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,361.0,378.5,263.71005520774906,313.2533045007406,359.52941176470597,382.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_C|noop,218.125,390.0,390.0,390.0,390.0,390.0,390.0,390.0,270.0,330.0,240.02406913637978,271.9790519517631,314.9794801641587,345.0,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_C|reboot_A,191.625,311.0,311.0,311.0,311.0,311.0,311.0,311.0,241.0,276.0,208.21531306530824,232.09849770176618,262.9596443228454,284.75,0.0,0.125,0.5,0.0,0.0,0.2,140000.0,False
reboot_C|reboot_B|reboot_D|reboot_B|reboot_C|reboot_B,187.25,361.0,361.0,361.0,361.0,361.0,361.0,361.0,246.0,303.5,215.9159906791415,254.03687696368516,295.1364569083447,317.875,0.0,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_C|reboot_B|reboot_D|reboot_B|reboot_C|reboot_C,224.125,396.0,396.0,396.0,396.0,396.0,396.0,396.0,276.0,336.0,246.02406913637978,277.97905195176315,320.97948016415864,351.0,0.375,0.375,0.625,0.3,0.07500000000000001,0.325,880000.0,False
